,0
Sm,0.0
NsCH3,0.0
n9FaHRing,0.0
n8FaHRing,0.0
n7FaHRing,0.0
n6FaHRing,0.0
n5FaHRing,0.0
n4FaHRing,0.0
n8FARing,0.0
n7FARing,0.0
n6FARing,0.0
n5FARing,0.0
n4FARing,0.0
nFARing,0.0
nG12FaHRing,0.0
n12FaHRing,0.0
ATS6d,0.0
n10FaHRing,0.0
NssssB,0.0
NsssB,0.0
NssBH,0.0
NssssBe,0.0
NssBe,0.0
NsLi,0.0
VR3_D,0.0
NaasC,0.0
NtsC,0.0
NddC,0.0
NsssCH,0.0
NdsCH,0.0
NtCH,0.0
NssCH2,0.0
NdCH2,0.0
C2SP1,0.0
C2SP2,0.0
VE1_Dzi,0.0
VE2_Dzi,0.0
VE3_Dzi,0.0
VR1_Dzi,0.0
VR2_Dzi,0.0
VR3_Dzi,0.0
NaaNH,0.0
nBondsO,0.0
NaaaC,0.0
NssssC,0.0
NsNH3,0.0
NsNH2,0.0
NssNH2,0.0
NdNH,0.0
NssNH,0.0
nBonds,0.0
SpDiam_Dzpe,0.0
SpMax_Dzpe,0.0
SpAbs_Dzpe,0.0
nO,0.0
VR2_Dzse,0.0
VR1_Dzse,0.0
nHBDon,0.0
VR1_Dzpe,0.0
VE3_Dzpe,0.0
VE2_Dzpe,0.0
VE1_Dzpe,0.0
SM1_Dzpe,0.0
SpAbs_DzZ,0.0
ATS2Z,0.0
TIC4,0.0
NsssssAs,0.0
SssSnH2,0.0
SsSnH3,0.0
SddssSe,0.0
SdssSe,0.0
SaaSe,0.0
SssSe,0.0
ETA_beta_s,0.0
SssssPb,0.0
SsssPbH,0.0
SssPbH2,0.0
SsPbH3,0.0
SsI,0.0
SssssSn,0.0
ETA_dPsi_B,0.0
ETA_dBeta,0.0
SsssSnH,0.0
SpAD_DzZ,0.0
SpDiam_DzZ,0.0
SpMax_DzZ,0.0
LogEE_Dzm,0.0
SpAD_Dzm,0.0
SpDiam_Dzm,0.0
SpMax_Dzm,0.0
SpAbs_Dzm,0.0
VR3_DzZ,0.0
VR1_DzZ,0.0
SpAbs_Dzv,0.0
